data_distribution;tuple_size;bleaching_active;total_training_time;avg_in_sample_evaluation_time;total_in_sample_evaluation_time;avg_out_sample_evaluation_time;total_out_sample_evaluation_time;total_training_data;total_correct_training;percent_correct_training;total_approved_training;correctly_approved_training;wrongly_approved_training;percent_approved_correctly_training;total_reproved_training;correctly_reproved_training;wrongly_reproved_training;percent_reproved_correctly_training;total_test_data;total_correct_test;percent_correct_test;total_approved_test;correctly_approved_test;wrongly_approved_test;percent_approved_correctly_test;total_reproved_test;correctly_reproved_test;wrongly_reproved_test;percent_reproved_correctly_test;total_ties;ties_for_zeros;ties_for_ones
75/75;6;False;0.0503847599029541;0.00043824036916097003;0.06578660011291504;0.00043925934585397675;79.91450834274292;150;125;0.8333333333333334;75;50;0;0.6666666666666666;75;75;25;1.0;181930;68282;0.37532017809047435;154271;48488;7865;0.3143040493676712;27659;19794;105783;0.7156440941465707;98799;15382;83417;
75/75;6;True;0.05278134346008301;0.0006951999664306641;0.10433125495910645;0.00077235335168297;140.5142900943756;150;128;0.8533333333333334;75;63;10;0.84;75;65;12;0.8666666666666667;181930;96480;0.5303138569779585;154271;82681;13860;0.5359464837850276;27659;13799;71590;0.49889728478976103;0;0;0;
75/75;7;False;0.04985475540161133;0.0004336245854695638;0.06508731842041016;0.0004277156314442027;77.8143515586853;150;131;0.8733333333333333;75;56;0;0.7466666666666667;75;75;19;1.0;181930;70942;0.38994118617050516;154271;51770;8487;0.33557830052310544;27659;19172;102501;0.6931559347771069;92990;14401;78589;
75/75;7;True;0.04999423027038574;0.0006795088450113932;0.10197281837463379;0.0007145510179570711;129.99831247329712;150;133;0.8866666666666667;75;68;10;0.9066666666666666;75;65;7;0.8666666666666667;181930;101866;0.5599186500302314;154271;89184;14977;0.5780995780153108;27659;12682;65087;0.4585125998770744;0;0;0;
75/75;8;False;0.04847097396850586;0.00041464646657307945;0.06224703788757324;0.0004182551198458322;76.09320425987244;150;125;0.8333333333333334;75;50;0;0.6666666666666666;75;75;25;1.0;181930;69880;0.38410377617765074;154271;50110;7889;0.3248180150514355;27659;19770;104161;0.7147763838172023;97900;15359;82541;
75/75;8;True;0.04938316345214844;0.0006141503651936849;0.0921788215637207;0.0007077256901821282;128.75658869743347;150;130;0.8666666666666667;75;67;12;0.8933333333333333;75;63;8;0.84;181930;104679;0.575380640905843;154271;92160;15140;0.597390306668136;27659;12519;62111;0.4526194005567808;0;0;0;
75/75;9;False;0.049137115478515625;0.00041829427083333334;0.06279253959655762;0.000414289736481711;75.3717885017395;150;129;0.86;75;54;0;0.72;75;75;21;1.0;181930;72846;0.40040674984884295;154271;54084;8897;0.35057787918662614;27659;18762;100187;0.6783325499837304;84857;13318;71539;
75/75;9;True;0.04844927787780762;0.0005763387680053711;0.08649516105651855;0.0006644481614798034;120.8830988407135;150;131;0.8733333333333333;75;65;9;0.8666666666666667;75;66;10;0.88;181930;100779;0.553943824547903;154271;87891;14771;0.5697182231268353;27659;12888;66380;0.4659604468708196;0;0;0;
75/75;10;False;0.048232316970825195;0.0004156827926635742;0.06271648406982422;0.00040765304677608166;74.16436862945557;150;132;0.88;75;57;0;0.76;75;75;18;1.0;181930;75119;0.41290056615181664;154271;56681;9221;0.3674118920600761;27659;18438;97590;0.6666184605372573;87024;13656;73368;
75/75;10;True;0.04739880561828613;0.0005156167348225911;0.07740616798400879;0.0006415130503265577;116.7105233669281;150;136;0.9066666666666666;75;68;7;0.9066666666666666;75;68;7;0.9066666666666666;181930;103891;0.5710493046776233;154271;91842;15610;0.5953289989693461;27659;12049;62429;0.43562673993998335;0;0;0;
75/75;20;False;0.046045780181884766;0.00038293838500976564;0.05748701095581055;0.00037896389133795354;68.94495153427124;150;147;0.98;75;72;0;0.96;75;75;3;1.0;181930;75311;0.41395591711097673;154271;57132;9480;0.3703353190165358;27659;18179;97139;0.6572544198994902;69500;10746;58754;
75/75;20;True;0.04610419273376465;0.00040194352467854815;0.06034255027770996;0.0005406366398170298;98.358074426651;150;145;0.9666666666666667;75;73;3;0.9733333333333334;75;72;2;0.96;181930;99605;0.5474907931622053;154271;86515;14569;0.5607988539647762;27659;13090;67756;0.4732636754763368;10;1;9;
75/75;25;False;0.04399228096008301;0.0003577438990275065;0.05370283126831055;0.00036441934499917256;66.29885220527649;150;147;0.98;75;72;0;0.96;75;75;3;1.0;181930;73849;0.4059198592865388;154271;55230;9040;0.35800636542188746;27659;18619;99041;0.6731624426045771;71979;11114;60865;
75/75;25;True;0.045233726501464844;0.00038312435150146486;0.05751657485961914;0.0005848744398737821;106.40626096725464;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;93695;0.5150057714505579;154271;79467;13431;0.515113015407951;27659;14228;74804;0.5144076069272208;451;70;381;
75/75;30;False;0.0448300838470459;0.0003626871109008789;0.05445456504821777;0.0003711076656352666;67.51602292060852;150;148;0.9866666666666667;75;73;0;0.9733333333333334;75;75;2;1.0;181930;67451;0.3707524872203595;154271;47891;8099;0.31043423585767904;27659;19560;106380;0.707183918435229;80268;12128;68140;
75/75;30;True;0.04638481140136719;0.0003792142868041992;0.056920528411865234;0.0006154702755916454;111.97255539894104;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;91833;0.5047710657945363;154271;77527;13353;0.5025377420253969;27659;14306;76744;0.5172276654976681;1107;153;954;
75/75;50;False;0.04504704475402832;0.0003567822774251302;0.053559303283691406;0.0003583866302434879;65.20132946968079;150;149;0.9933333333333333;75;74;0;0.9866666666666667;75;75;1;1.0;181930;54010;0.2968724234595724;154271;31708;5357;0.20553441670826014;27659;22302;122563;0.8063198235655663;106534;16111;90423;
75/75;50;True;0.04412722587585449;0.00035600662231445314;0.053444623947143555;0.00044106873227261345;80.24367642402649;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;63220;0.3474962897817842;154271;43128;7567;0.27955999507360424;27659;20092;111143;0.7264181640695614;77477;11655;65822;
75/75;100;False;0.05052804946899414;0.0003242905934651693;0.04868912696838379;0.00033515054921559237;60.97398138046265;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;28075;0.15431759467927225;154271;487;71;0.003156782545001977;27659;27588;153784;0.9974330236089519;180800;27504;153296;
75/75;100;True;0.042525529861450195;0.0003255653381347656;0.04888558387756348;0.0003381393337527581;61.51773428916931;150;150;1.0;75;75;0;1.0;75;75;0;1.0;181930;28075;0.15431759467927225;154271;487;71;0.003156782545001977;27659;27588;153784;0.9974330236089519;180800;27504;153296;
86/14;1;False;0.12429594993591309;0.0008850073814392089;0.08854103088378906;0.0008817978240144241;160.469624042511;100;88;0.88;86;74;0;0.8604651162790697;14;14;12;1.0;181980;122855;0.6751016595230245;154260;116167;21032;0.7530597692207961;27720;6688;38093;0.24126984126984127;43701;6470;37231;
86/14;1;True;0.06016850471496582;0.0012155771255493164;0.12162375450134277;0.001211734931145884;220.51164531707764;100;88;0.88;86;86;12;1.0;14;2;0;0.14285714285714285;181980;153616;0.8441367183206946;154260;153398;27502;0.9944120316349021;27720;218;862;0.007864357864357864;0;0;0;
86/14;2;False;0.04358720779418945;0.0006173944473266601;0.06178545951843262;0.0006129868516084558;111.55141067504883;100;90;0.9;86;76;0;0.8837209302325582;14;14;10;1.0;181980;128890;0.7082646444664249;154260;122953;21783;0.7970504343316479;27720;5937;31307;0.2141774891774892;35671;5660;30011;
86/14;2;True;0.04537081718444824;0.0007965564727783203;0.07971858978271484;0.000820184680233553;149.25730061531067;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;153241;0.8420760523134411;154260;152964;27443;0.9915985997666278;27720;277;1296;0.009992784992784992;0;0;0;
86/14;3;False;0.03949928283691406;0.0005312013626098633;0.05317234992980957;0.0005692768429698414;103.59705448150635;100;90;0.9;86;76;0;0.8837209302325582;14;14;10;1.0;181980;126963;0.697675568743818;154260;120719;21476;0.7825683910281344;27720;6244;33541;0.22525252525252526;38248;5984;32264;
86/14;3;True;0.04152345657348633;0.0006887483596801758;0.06891965866088867;0.0006951246553495018;126.49882507324219;100;91;0.91;86;86;9;1.0;14;5;0;0.35714285714285715;181980;153243;0.8420870425321464;154260;152983;27460;0.9917217684428886;27720;260;1277;0.00937950937950938;0;0;0;
86/14;4;False;0.03697538375854492;0.0005100870132446289;0.05106043815612793;0.0005043265478652131;91.77773141860962;100;92;0.92;86;78;0;0.9069767441860465;14;14;8;1.0;181980;128264;0.7048247060116496;154260;122114;21570;0.7916115648904447;27720;6150;32146;0.22186147186147187;36027;5761;30266;
86/14;4;True;0.037879228591918945;0.0005836868286132812;0.0584104061126709;0.000612495441805702;111.46198678016663;100;90;0.9;86;86;10;1.0;14;4;0;0.2857142857142857;181980;152769;0.8394823606989779;154260;152380;27331;0.9878127836120835;27720;389;1880;0.014033189033189033;0;0;0;
86/14;5;False;0.035674333572387695;0.0004594230651855469;0.045990943908691406;0.0004724679235338261;85.97975897789001;100;94;0.94;86;80;0;0.9302325581395349;14;14;6;1.0;181980;126271;0.6938729530717661;154260;119762;21211;0.7763645792817322;27720;6509;34498;0.2348124098124098;37897;5995;31902;
86/14;5;True;0.03692913055419922;0.0005548620223999024;0.05553126335144043;0.0005954157678566604;108.35382127761841;100;92;0.92;86;86;8;1.0;14;6;0;0.42857142857142855;181980;152130;0.8359709858226179;154260;151608;27198;0.9828082458187476;27720;522;2652;0.01883116883116883;0;0;0;
86/14;6;False;0.03351116180419922;0.00044023513793945313;0.04407477378845215;0.0004678038898857495;85.13099598884583;100;97;0.97;86;83;0;0.9651162790697675;14;14;3;1.0;181980;136981;0.7527255742389274;154260;132896;23635;0.8615065473875275;27720;4085;21364;0.14736652236652237;23448;3752;19696;
86/14;6;True;0.03766369819641113;0.0005086302757263183;0.050914764404296875;0.0005167226029406643;94.03322410583496;100;92;0.92;86;86;8;1.0;14;6;0;0.42857142857142855;181980;152891;0.8401527640400044;154260;152554;27383;0.9889407493841567;27720;337;1706;0.012157287157287157;0;0;0;
86/14;7;False;0.033048391342163086;0.00043622493743896486;0.04366588592529297;0.0004498170802771148;81.85777878761292;100;99;0.99;86;85;0;0.9883720930232558;14;14;1;1.0;181980;136114;0.7479613144301571;154260;131816;23422;0.854505380526384;27720;4298;22444;0.15505050505050505;23760;3790;19970;
86/14;7;True;0.03546714782714844;0.00046564579010009764;0.04661083221435547;0.0005038868098327623;91.69736289978027;100;93;0.93;86;86;7;1.0;14;7;0;0.5;181980;152247;0.836613913616881;154260;151724;27197;0.9835602230001297;27720;523;2536;0.018867243867243866;0;0;0;
86/14;8;False;0.0331883430480957;0.00042608022689819334;0.04265451431274414;0.00042655589567696555;77.62469148635864;100;99;0.99;86;85;0;0.9883720930232558;14;14;1;1.0;181980;141570;0.777942631058358;154260;138491;24641;0.8977764812653961;27720;3079;15769;0.11107503607503608;16581;2685;13896;
86/14;8;True;0.033083200454711914;0.0004472255706787109;0.044771671295166016;0.00046896612739835496;85.34250521659851;100;94;0.94;86;86;6;1.0;14;8;0;0.5714285714285714;181980;152781;0.83954830201121;154260;152387;27326;0.9878581615454428;27720;394;1873;0.014213564213564213;0;0;0;
86/14;9;False;0.0320429801940918;0.0004092216491699219;0.0409703254699707;0.00040795735729069537;74.24012970924377;100;98;0.98;86;84;0;0.9767441860465116;14;14;2;1.0;181980;136431;0.7497032640949555;154260;132031;23320;0.8558991313367043;27720;4400;22229;0.15873015873015872;23653;3914;19739;
86/14;9;True;0.032378196716308594;0.0004332613945007324;0.043369293212890625;0.00046649251826347423;84.89236903190613;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;152083;0.8357127156830421;154260;151557;27194;0.9824776351614158;27720;526;2703;0.018975468975468975;0;0;0;
86/14;10;False;0.03200817108154297;0.00040308237075805666;0.04035639762878418;0.00041338626677314715;75.22808742523193;100;98;0.98;86;84;0;0.9767441860465116;14;14;2;1.0;181980;141619;0.7782118914166392;154260;138590;24691;0.8984182548943342;27720;3029;15670;0.10927128427128427;16990;2744;14246;
86/14;10;True;0.03530716896057129;0.0004485559463500977;0.04525041580200195;0.0004612985345371111;83.94714856147766;100;95;0.95;86;86;5;1.0;14;9;0;0.6428571428571429;181980;153024;0.8408836135839103;154260;152727;27423;0.9900622325943212;27720;297;1533;0.010714285714285714;0;0;0;
86/14;20;False;0.03438425064086914;0.00040315866470336915;0.040380239486694336;0.0004085182554054449;74.34220170974731;100;99;0.99;86;85;0;0.9883720930232558;14;14;1;1.0;181980;138711;0.7622321134190571;154260;135100;24109;0.8757941138337871;27720;3611;19160;0.13026695526695525;18962;2965;15997;
86/14;20;True;0.030585289001464844;0.00038462162017822266;0.03851056098937988;0.0004283445734861906;77.95019268989563;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;151686;0.8335311572700297;154260;151028;27062;0.9790483599118371;27720;658;3232;0.023737373737373738;0;0;0;
86/14;25;False;0.03517031669616699;0.00041349411010742186;0.04139828681945801;0.00039731328573079145;72.3031177520752;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;128265;0.7048302011210023;154260;121991;21446;0.7908142097757034;27720;6274;32269;0.22633477633477633;30839;4974;25865;
86/14;25;True;0.03242135047912598;0.0003992462158203125;0.0399622917175293;0.00044897249444839337;81.70406031608582;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;148559;0.8163479503242115;154260;147121;26282;0.9537209905354597;27720;1438;7139;0.051875901875901874;41;7;34;
86/14;30;False;0.03109002113342285;0.00041146516799926757;0.0411989688873291;0.0003882756874133943;70.65846657752991;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;121602;0.6682162875041213;154260;114131;20249;0.7398612731751588;27720;7471;40129;0.26951659451659454;40775;6359;34416;
86/14;30;True;0.03186321258544922;0.0003851151466369629;0.03854966163635254;0.00045254081536785746;82.35342311859131;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;149073;0.819172436531487;154260;147792;26439;0.9580707895760404;27720;1281;6468;0.04621212121212121;924;169;755;
86/14;50;False;0.03028583526611328;0.00042917728424072263;0.04295682907104492;0.0003631294998628436;66.08235239982605;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;89681;0.49280690185734694;154260;75392;13431;0.4887333074030857;27720;14289;78868;0.5154761904761904;83387;12713;70674;
86/14;50;True;0.031070470809936523;0.00036888599395751954;0.03693866729736328;0.0003931854305483244;71.55194687843323;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;92981;0.5109407627211782;154260;79451;14190;0.5150460261895501;27720;13530;74809;0.4880952380952381;78569;11954;66615;
86/14;100;False;0.027570247650146484;0.0003202533721923828;0.032074689865112305;0.00033513337573529286;60.98763990402222;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;28162;0.15475326959006483;154260;520;78;0.0033709321924024374;27720;27642;153740;0.9971861471861472;181285;27626;153659;
86/14;100;True;0.03426480293273926;0.00034639358520507815;0.03467822074890137;0.0003332942996081159;60.65293622016907;100;100;1.0;86;86;0;1.0;14;14;0;1.0;181980;28162;0.15475326959006483;154260;520;78;0.0033709321924024374;27720;27642;153740;0.9971861471861472;181285;27626;153659;
100/100;1;False;0.1841895580291748;0.0008913600444793702;0.17830896377563477;0.0009029949579182262;164.23680114746094;200;126;0.63;100;26;0;0.26;100;100;74;1.0;181880;46534;0.25585001099626126;154246;22704;3804;0.14719344423842434;27634;23830;131542;0.8623434899037418;138446;20872;117574;
100/100;1;True;0.12847280502319336;0.0031658720970153807;0.6336119174957275;0.00306541934652016;557.5385186672211;200;142;0.71;100;80;38;0.8;100;62;20;0.62;181880;102612;0.5641741807785353;154246;90325;15347;0.5855905501601338;27634;12287;63921;0.44463342259535354;0;0;0;
100/100;2;False;0.09273362159729004;0.0006646895408630371;0.13298368453979492;0.0006647380991823102;120.9026231765747;200;129;0.645;100;29;0;0.29;100;100;71;1.0;181880;47738;0.2624697602815043;154246;24109;4005;0.1563022703992324;27634;23629;130137;0.855069841499602;136651;20728;115923;
100/100;2;True;0.09958839416503906;0.0020967578887939454;0.4194149971008301;0.001822330680605551;331.44568729400635;200;144;0.72;100;79;35;0.79;100;65;21;0.65;181880;101423;0.557636903452826;154246;88727;14938;0.5752304759928945;27634;12696;65519;0.4594340305420858;0;0;0;
100/100;3;False;0.07810235023498535;0.0005352449417114258;0.10709524154663086;0.0005325542509306754;96.86102104187012;200;142;0.71;100;42;0;0.42;100;100;58;1.0;181880;53588;0.2946338244996701;154246;31091;5137;0.20156762574069992;27634;22497;123155;0.8141058116812622;124646;19014;105632;
100/100;3;True;0.08009719848632812;0.0012571167945861815;0.2514615058898926;0.0013226747722554421;240.56818270683289;200;150;0.75;100;82;32;0.82;100;68;18;0.68;181880;99906;0.5492962392786452;154246;86931;14659;0.5635867380677619;27634;12975;67315;0.4695302887746978;0;0;0;
100/100;4;False;0.07466673851013184;0.00050362229347229;0.10076451301574707;0.0004897306679578202;89.07227110862732;200;136;0.68;100;36;0;0.36;100;100;64;1.0;181880;48396;0.2660875302397185;154246;24974;4212;0.16191019540214982;27634;23422;129272;0.8475790692625027;126960;19202;107758;
100/100;4;True;0.07620620727539062;0.001054762601852417;0.21099424362182617;0.0011507723065085377;209.30288767814636;200;149;0.745;100;79;30;0.79;100;70;21;0.7;181880;98128;0.5395205630085771;154246;84749;14255;0.5494405041297667;27634;13379;69497;0.48414996019396395;0;0;0;
100/100;5;False;0.07869529724121094;0.0005197560787200927;0.10399222373962402;0.0004887665474260144;88.89690518379211;200;154;0.77;100;54;0;0.54;100;100;46;1.0;181880;61232;0.33666153507807345;154246;40353;6755;0.2616145637488168;27634;20879;113893;0.7555547513932113;109724;16868;92856;
100/100;5;True;0.08742284774780273;0.0010266447067260743;0.20537567138671875;0.0010430208321112655;189.7046995162964;200;162;0.81;100;84;22;0.84;100;78;16;0.78;181880;99304;0.5459863646360238;154246;86395;14725;0.5601117695110408;27634;12909;67851;0.4671419266121445;0;0;0;
100/100;6;False;0.06724214553833008;0.0004454135894775391;0.08913064002990723;0.00045934784194781857;83.54623651504517;200;156;0.78;100;56;0;0.56;100;100;44;1.0;181880;59626;0.3278315372773257;154246;38285;6293;0.24820740894415413;27634;21341;115961;0.7722732865310848;111417;17218;94199;
100/100;6;True;0.0679473876953125;0.0007638740539550781;0.15282034873962402;0.0008817378298015103;160.37051558494568;200;166;0.83;100;82;16;0.82;100;84;18;0.84;181880;93840;0.5159445788431933;154246;79705;13499;0.5167394940549512;27634;14135;74541;0.5115075631468481;0;0;0;
100/100;7;False;0.0757603645324707;0.00045987486839294434;0.09201383590698242;0.000453992774257404;82.57224917411804;200;164;0.82;100;64;0;0.64;100;100;36;1.0;181880;63397;0.3485649879041126;154246;42925;7162;0.27828922630084413;27634;20472;111321;0.7408265180574655;109104;16817;92287;
100/100;7;True;0.06635379791259766;0.0007241153717041015;0.14487504959106445;0.0008167949736393597;148.55872893333435;200;173;0.865;100;87;14;0.87;100;86;13;0.86;181880;97427;0.5356663734330328;154246;84184;14391;0.5457775242145664;27634;13243;70062;0.4792284866468843;0;0;0;
100/100;8;False;0.06452178955078125;0.00042532682418823243;0.0851142406463623;0.00043742338825063915;79.55860686302185;200;157;0.785;100;57;0;0.57;100;100;43;1.0;181880;59090;0.3248845392566527;154246;37304;5848;0.2418474385073195;27634;21786;116942;0.7883766374755735;109714;17106;92608;
100/100;8;True;0.06957221031188965;0.0008392691612243653;0.16790270805358887;0.0007875805952954298;143.24520778656006;200;171;0.855;100;87;16;0.87;100;84;13;0.84;181880;99983;0.5497195953375852;154246;86755;14406;0.5624457036163012;27634;13228;67491;0.4786856770644858;0;0;0;
100/100;9;False;0.06461977958679199;0.0004088139533996582;0.08180952072143555;0.0004309500708327284;78.38124442100525;200;170;0.85;100;70;0;0.7;100;100;30;1.0;181880;67491;0.3710743347261931;154246;47988;8131;0.3111134162312151;27634;19503;106258;0.7057610190345227;93131;14471;78660;
100/100;9;True;0.0658566951751709;0.0007071065902709961;0.1414659023284912;0.0007703471621602925;140.11079597473145;200;175;0.875;100;85;10;0.85;100;90;15;0.9;181880;96362;0.5298108643061359;154246;82607;13879;0.5355535962034672;27634;13755;71639;0.49775638705941955;0;0;0;
100/100;10;False;0.0653069019317627;0.000411304235458374;0.08230996131896973;0.0004275666597730017;77.765873670578;200;169;0.845;100;69;0;0.69;100;100;31;1.0;181880;67703;0.3722399384209369;154246;47765;7696;0.30966767371601206;27634;19938;106481;0.7215024969240791;99758;15540;84218;
100/100;10;True;0.07295489311218262;0.0005965924263000488;0.11936783790588379;0.00073582655077377;133.8321704864502;200;181;0.905;100;91;10;0.91;100;90;9;0.9;181880;95491;0.5250219925225423;154246;81748;13891;0.5299845701023042;27634;13743;72498;0.4973221393935008;0;0;0;
100/100;20;False;0.06477952003479004;0.0003856539726257324;0.07750892639160156;0.0004025960744593939;73.22421169281006;200;191;0.955;100;91;0;0.91;100;100;9;1.0;181880;65904;0.36234880140752146;154246;45993;7723;0.2981795313978969;27634;19911;108253;0.7205254396757618;75517;11520;63997;
100/100;20;True;0.06119680404663086;0.0004819202423095703;0.09644079208374023;0.0005813600232057423;105.73781967163086;200;189;0.945;100;93;4;0.93;100;96;7;0.96;181880;93457;0.5138387948097647;154246;79164;13341;0.5132321097467681;27634;14293;75082;0.5172251574147789;1;0;1;
100/100;25;False;0.06232810020446777;0.0003763115406036377;0.07530546188354492;0.0003723996994336516;67.73210787773132;200;195;0.975;100;95;0;0.95;100;100;5;1.0;181880;75960;0.41763800307895316;154246;57765;9439;0.3744991766399129;27634;18195;96481;0.658428023449374;72495;11280;61215;
100/100;25;True;0.06242227554321289;0.00039234638214111326;0.07853007316589355;0.0005762823275060005;104.8142671585083;200;198;0.99;100;98;0;0.98;100;100;2;1.0;181880;95407;0.5245601495491533;154246;81648;13875;0.5293362550730651;27634;13759;72598;0.4979011362813925;121;17;104;
100/100;30;False;0.060178518295288086;0.0003686010837554932;0.07376408576965332;0.00036678781136067486;66.7114040851593;200;197;0.985;100;97;0;0.97;100;100;3;1.0;181880;64042;0.35211128216406423;154246;43822;7414;0.284104612113118;27634;20220;110424;0.7317073170731707;82196;12291;69905;
100/100;30;True;0.060173749923706055;0.0003740501403808594;0.07484793663024902;0.0006329481709729663;115.12066221237183;200;199;0.995;100;99;0;0.99;100;100;1;1.0;181880;92601;0.5091323949857048;154246;78268;13301;0.5074232070847866;27634;14333;75978;0.5186726496345082;718;108;610;
100/100;50;False;0.05892634391784668;0.0003527247905731201;0.07059001922607422;0.00035966577728108727;65.41642451286316;200;199;0.995;100;99;0;0.99;100;100;1;1.0;181880;56418;0.31019353419837253;154246;34544;5760;0.22395394370032287;27634;21874;119702;0.7915611203589781;97073;14684;82389;
100/100;50;True;0.06014704704284668;0.0003629159927368164;0.07262277603149414;0.00044094141378543233;80.1984691619873;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;66862;0.3676160105564108;154246;47544;8316;0.3082348975013939;27634;19318;106702;0.6990663675182746;62653;9370;53283;
100/100;100;False;0.05614328384399414;0.0003274977207183838;0.06554484367370605;0.00031967124022413984;58.14185190200806;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;28135;0.15468990543215308;154246;600;99;0.003889890175434047;27634;27535;153646;0.9964174567561699;180049;27367;152682;
100/100;100;True;0.05549788475036621;0.0003221726417541504;0.06448149681091309;0.0003206891163590454;58.326974391937256;200;200;1.0;100;100;0;1.0;100;100;0;1.0;181880;28135;0.15468990543215308;154246;600;99;0.003889890175434047;27634;27535;153646;0.9964174567561699;180049;27367;152682;
